property_type,state,lat,lon,area_m2,price_usd
apartment,Veracruz de Ignacio de la Llave,19.502366,-89.505537,208.0,40058.55
apartment,Guerrero,25.170985,-97.956872,184.5,40058.55
house,Tabasco,17.339749,-103.952111,201.3,40058.55
apartment,Guerrero,22.715118,-104.769885,392.7,40058.55
house,Distrito Federal,16.043596,-104.973313,81.0,40058.55
apartment,Distrito Federal,25.246511,-98.396997,372.8,40058.55
house,Veracruz de Ignacio de la Llave,17.125041,-99.255245,218.1,40058.55
house,Distrito Federal,16.948842,-91.64126,268.3,40058.55
house,Querétaro,19.330076,-91.14357,340.6,40058.55
house,Tabasco,19.735663,-104.982921,176.2,40058.55
house,Tabasco,18.143001,-101.577535,200.6,40058.55
house,Estado de México,21.851217,-100.514763,193.3,40058.55
house,Chiapas,20.429141,-95.04776,181.2,40058.55
apartment,Veracruz de Ignacio de la Llave,16.341756,-103.109696,373.9,40058.55
house,Morelos,24.104329,-87.124222,88.1,40058.55
apartment,Nuevo León,22.897015,-89.915942,87.8,40058.55
house,Veracruz de Ignacio de la Llave,23.248709,-102.386902,199.8,40058.55
house,Chiapas,19.10973,-98.88756,266.7,40058.55
apartment,Querétaro,16.996639,-90.179919,100.3,40058.55
house,Guerrero,24.317853,-103.443005,52.5,40058.55
house,Estado de México,25.804708,-91.220159,160.8,40058.55
house,Yucatán,20.93847,-98.06224,287.0,40058.55
house,Yucatán,16.097004,-100.741515,219.4,40058.55
house,Tabasco,17.400448,-98.490028,392.4,40058.55
apartment,Guerrero,19.220806,-96.044869,355.9,40058.55
house,Chiapas,21.785853,-99.13769,175.7,40058.55
house,Estado de México,16.750936,-101.161885,65.9,40058.55
apartment,Veracruz de Ignacio de la Llave,25.433573,-98.029959,346.0,40058.55
apartment,Tabasco,19.650837,-105.616542,368.9,40058.55
apartment,Yucatán,25.125842,-90.550043,337.2,40058.55
apartment,Veracruz de Ignacio de la Llave,23.554373,-105.121908,399.3,40058.55
apartment,Estado de México,22.067196,-92.926026,140.5,40058.55
apartment,Yucatán,22.267838,-90.521277,303.5,40058.55
house,Querétaro,22.380032,-89.723417,367.8,40058.55
apartment,Estado de México,22.287214,-96.129816,132.5,40058.55
house,Distrito Federal,21.537282,-101.892636,367.9,40058.55
house,Morelos,25.86414,-91.255446,158.3,40058.55
house,Yucatán,23.322906,-92.005738,391.7,40058.55
house,Tabasco,23.769464,-101.074585,148.4,40058.55
house,Chiapas,24.724628,-87.931845,383.7,40058.55
apartment,Morelos,18.156398,-103.912571,68.7,40058.55
house,Querétaro,16.838042,-86.346235,298.2,40058.55
apartment,Tabasco,20.828944,-88.795044,236.2,40058.55
apartment,Querétaro,21.140807,-92.242027,217.3,40058.55
house,Querétaro,24.291818,-87.225002,128.2,40058.55
apartment,Morelos,20.437836,-91.553777,297.0,40058.55
apartment,Guerrero,21.70853,-102.19086,116.8,40058.55
apartment,Querétaro,16.382028,-104.56994,138.6,40058.55
house,Morelos,22.152149,-98.206852,384.5,40058.55
house,Nuevo León,17.575005,-98.271133,119.9,40058.55
house,Querétaro,21.943317,-99.394116,134.8,40058.55
house,Morelos,21.936105,-94.092886,194.9,40058.55
apartment,Tabasco,17.64185,-88.555909,131.5,40058.55
apartment,Distrito Federal,17.234636,-105.048336,222.0,40058.55
house,Estado de México,25.800519,-98.290591,355.4,40058.55
apartment,Estado de México,19.937192,-102.835185,299.2,40058.55
apartment,Tabasco,18.274217,-92.092915,253.0,40058.55
house,Estado de México,17.713245,-103.885509,81.2,40058.55
house,Querétaro,22.676017,-92.703845,292.9,40058.55
house,Morelos,22.094453,-100.276383,108.2,40058.55
house,Nuevo León,22.435521,-102.021664,325.2,40058.55
house,Guerrero,16.88006,-87.272949,137.5,40058.55
apartment,Guerrero,24.935346,-105.629508,196.0,40058.55
house,Estado de México,19.892664,-97.244455,172.7,40058.55
apartment,Nuevo León,19.133694,-105.56746,350.6,40058.55
house,Veracruz de Ignacio de la Llave,20.623614,-96.328139,94.3,40058.55
apartment,Distrito Federal,19.900661,-95.979052,248.0,40058.55
house,Veracruz de Ignacio de la Llave,24.63577,-99.566751,99.7,40058.55
apartment,Estado de México,25.29261,-103.356764,296.7,40058.55
house,Distrito Federal,19.034532,-98.472249,366.8,40058.55
house,Veracruz de Ignacio de la Llave,24.639358,-92.554741,202.1,40058.55
house,Morelos,23.815231,-90.352084,220.8,40058.55
house,Chiapas,25.308077,-95.384988,374.6,40058.55
house,Guerrero,21.769592,-101.987673,220.7,40058.55
house,Yucatán,16.053242,-101.014093,87.4,40058.55
apartment,Guerrero,21.648192,-101.502264,337.4,40058.55
house,Nuevo León,19.392034,-95.611024,202.4,40058.55
house,Estado de México,22.449063,-87.101052,325.2,40058.55
house,Veracruz de Ignacio de la Llave,22.091954,-93.166486,85.1,40058.55
house,Yucatán,24.53173,-89.654815,271.8,40058.55
apartment,Morelos,18.645971,-94.795171,358.0,40058.55
apartment,Nuevo León,21.195019,-100.899927,360.7,40058.55
apartment,Guerrero,20.505365,-100.748995,385.2,40058.55
house,Yucatán,16.116449,-105.214939,353.7,40058.55
house,Veracruz de Ignacio de la Llave,21.568121,-99.891115,50.7,40058.55
house,Morelos,22.615243,-91.107926,183.1,40058.55
apartment,Chiapas,21.919144,-105.049645,336.5,40058.55
house,Querétaro,23.362799,-101.614094,178.2,40058.55
house,Estado de México,21.713395,-91.87535,260.5,40058.55
apartment,Veracruz de Ignacio de la Llave,16.667503,-90.346969,262.2,40058.55
apartment,Chiapas,17.164455,-96.893632,177.8,40058.55
apartment,Veracruz de Ignacio de la Llave,21.964746,-92.038513,366.6,40058.55
apartment,Yucatán,18.749792,-98.240957,226.1,40058.55
apartment,Chiapas,16.796451,-102.801735,212.7,40058.55
house,Nuevo León,20.296027,-98.03701,399.1,40058.55
apartment,Guerrero,21.543226,-94.400644,222.7,40058.55
apartment,Yucatán,19.28746,-87.038934,112.4,40058.55
apartment,Estado de México,23.204337,-104.624981,229.6,40058.55
house,Querétaro,22.437706,-95.852118,334.9,40058.55
house,Nuevo León,19.328184,-99.421604,321.9,40058.55
apartment,Tabasco,23.548725,-95.833766,326.0,40058.55
apartment,Morelos,21.534277,-89.602637,351.7,40058.55
apartment,Estado de México,16.113897,-94.921165,362.7,40058.55
house,Yucatán,19.760418,-100.289499,95.7,40058.55
apartment,Nuevo León,25.426097,-100.03915,391.5,40058.55
apartment,Morelos,24.179848,-98.337971,353.9,40058.55
apartment,Querétaro,21.876945,-89.288586,362.6,40058.55
apartment,Morelos,18.037174,-97.226892,239.6,40058.55
apartment,Yucatán,19.403848,-98.132943,276.2,40058.55
apartment,Morelos,20.765679,-89.068984,240.9,40058.55
house,Veracruz de Ignacio de la Llave,18.960655,-97.461894,67.9,40058.55
house,Tabasco,17.653704,-101.381167,226.9,40058.55
apartment,Morelos,25.777128,-91.129949,276.7,40058.55
house,Veracruz de Ignacio de la Llave,17.079246,-95.360234,225.9,40058.55
house,Querétaro,25.319441,-89.819309,222.1,40058.55
apartment,Estado de México,25.13578,-90.385345,110.1,40058.55
house,Chiapas,21.253605,-101.699905,147.5,40058.55
house,Guerrero,23.249103,-91.687289,105.6,40058.55
house,Yucatán,20.360483,-89.998912,118.5,40058.55
house,Tabasco,22.300346,-99.077855,390.5,40058.55
apartment,Tabasco,19.405759,-102.547818,103.6,40058.55
house,Nuevo León,19.01159,-105.947357,144.2,40058.55
house,Estado de México,21.782298,-96.981927,256.7,40058.55
apartment,Veracruz de Ignacio de la Llave,20.981297,-98.951345,263.6,40058.55
apartment,Estado de México,21.795364,-94.901803,103.9,40058.55
house,Morelos,18.866606,-102.239178,327.8,40058.55
apartment,Chiapas,19.669578,-88.806689,324.8,40058.55
apartment,Yucatán,16.83898,-100.844896,133.1,40058.55
house,Morelos,16.522764,-101.471408,151.0,40058.55
apartment,Nuevo León,18.534571,-96.385719,378.3,40058.55
house,Morelos,16.742469,-96.02298,339.0,40058.55
house,Chiapas,24.129284,-100.562785,78.8,40058.55
apartment,Guerrero,22.589428,-91.630796,245.8,40058.55
house,Estado de México,18.725577,-90.598219,115.6,40058.55
house,Distrito Federal,24.715457,-96.75343,206.9,40058.55
house,Nuevo León,20.849923,-91.71826,260.4,40058.55
house,Querétaro,19.055765,-91.281292,164.6,40058.55
apartment,Morelos,21.176389,-103.234489,323.3,40058.55
house,Yucatán,19.81958,-86.67644,344.2,40058.55
house,Yucatán,21.643011,-89.579361,163.3,40058.55
apartment,Distrito Federal,20.255559,-103.486777,343.2,40058.55
house,Guerrero,19.482306,-103.232429,103.5,40058.55
house,Chiapas,23.102098,-91.036764,79.0,40058.55
apartment,Nuevo León,19.638994,-96.606915,274.6,40058.55
house,Morelos,24.332743,-90.341317,215.2,40058.55
house,Guerrero,20.542707,-91.074902,367.8,40058.55
apartment,Veracruz de Ignacio de la Llave,23.195584,-93.907746,177.1,40058.55
house,Distrito Federal,24.461192,-105.632886,225.3,40058.55
house,Chiapas,23.35718,-99.764447,209.6,40058.55
house,Yucatán,18.117168,-93.243556,170.5,40058.55
apartment,Yucatán,17.45286,-105.813101,292.8,40058.55
apartment,Chiapas,19.162923,-105.340461,315.8,40058.55
apartment,Guerrero,25.760706,-88.96224,348.5,40058.55
apartment,Tabasco,18.568316,-92.319503,390.5,40058.55
house,Guerrero,16.300202,-92.240743,300.6,40058.55
apartment,Veracruz de Ignacio de la Llave,19.972275,-90.150867,188.0,40058.55
house,Morelos,21.7132,-99.864114,287.0,40058.55
apartment,Chiapas,25.531246,-105.279252,216.6,40058.55
apartment,Tabasco,21.16736,-87.344418,397.8,40058.55
apartment,Veracruz de Ignacio de la Llave,21.471276,-103.870365,383.4,40058.55
apartment,Yucatán,19.150083,-90.630644,366.0,40058.55
house,Querétaro,21.755495,-101.567054,335.0,40058.55
apartment,Chiapas,25.50594,-100.610199,210.7,40058.55
apartment,Guerrero,24.591304,-101.1457,138.1,40058.55
house,Estado de México,18.283556,-86.166539,179.6,40058.55
apartment,Yucatán,18.201098,-102.051925,57.1,40058.55
apartment,Veracruz de Ignacio de la Llave,18.01173,-94.489596,233.4,40058.55
apartment,Veracruz de Ignacio de la Llave,25.224989,-87.494707,226.8,40058.55
apartment,Tabasco,24.526662,-103.062069,233.8,40058.55
apartment,Estado de México,23.748834,-86.582916,390.9,40058.55
house,Tabasco,19.927351,-87.050455,369.0,40058.55
house,Veracruz de Ignacio de la Llave,21.043807,-88.30856,106.6,40058.55
apartment,Morelos,20.643317,-101.70887,179.1,40058.55
house,Distrito Federal,18.533981,-93.318899,198.4,40058.55
house,Guerrero,21.05028,-90.782171,176.2,40058.55
house,Tabasco,16.304965,-86.279441,329.5,40058.55
apartment,Chiapas,17.318104,-102.391524,233.4,40058.55
house,Chiapas,24.865896,-90.679482,250.2,40058.55
house,Veracruz de Ignacio de la Llave,23.516798,-99.223977,348.6,40058.55
house,Estado de México,20.228684,-102.487471,332.1,40058.55
house,Distrito Federal,21.171504,-97.572461,96.3,40058.55
apartment,Tabasco,19.699989,-90.123282,299.9,40058.55
house,Guerrero,23.407799,-96.703004,202.4,40058.55
house,Nuevo León,23.841872,-95.249538,153.1,40058.55
apartment,Tabasco,23.632852,-86.096812,67.5,40058.55
apartment,Guerrero,23.226117,-98.017814,220.5,40058.55
house,Veracruz de Ignacio de la Llave,18.045043,-93.691985,174.4,40058.55
apartment,Estado de México,19.3797,-98.695116,138.0,40058.55
apartment,Estado de México,20.698454,-98.144287,293.1,40058.55
apartment,Tabasco,19.30793,-92.087185,319.3,40058.55
house,Veracruz de Ignacio de la Llave,19.293535,-95.152821,67.3,40058.55
apartment,Yucatán,17.382321,-90.632001,347.1,40058.55
house,Querétaro,25.799144,-101.776839,378.0,40058.55
house,Guerrero,18.258814,-95.957367,269.7,40058.55
house,Yucatán,22.121587,-105.599766,162.6,40058.55
house,Distrito Federal,20.32973,-100.9429,136.3,40058.55
house,Chiapas,16.710246,-95.651974,53.2,40058.55
house,Morelos,23.021643,-100.709074,98.2,40058.55
house,Chiapas,21.1322,-95.719384,264.3,40058.55
house,Nuevo León,24.721061,-94.537015,108.3,40058.55
apartment,Tabasco,18.88937,-87.484966,235.0,40058.55
house,Querétaro,16.862492,-93.093088,256.5,40058.55
